date,item_name,category,day_of_week,is_holiday,days_to_payday,is_long_weekend,precipitation_mm,temp_max_c,weather_severity_alert,department_meeting_flag,leave_rate_percentage,macro_dietary_period,recurring_meatless_day,nonveg_abstention_index,fasting_population_est,special_menu_flag,cost_per_portion,shortage_penalty,target_demand
2025-02-25,Egg Bhurji,Non_Veg_Mains,1,0,4,0,7.81,27.65,0,0,0.13,None,1,0.25,0.0,0,25,40,84
2025-02-26,Egg Bhurji,Non_Veg_Mains,2,0,3,0,1.19,23.28,0,0,0.12,None,0,0.05,0.0,0,25,40,0
2025-02-27,Egg Bhurji,Non_Veg_Mains,3,0,2,0,4.09,18.32,0,1,0.08,None,1,0.2,0.0,0,25,40,0
2025-02-28,Egg Bhurji,Non_Veg_Mains,4,0,1,0,7.21,31.05,0,1,0.06,Ramadan,0,0.05,0.15,0,25,40,115
2025-03-01,Egg Bhurji,Non_Veg_Mains,5,0,1,0,2.93,22.78,0,0,0.12,Ramadan,1,0.3,0.15,0,25,40,0
2025-03-02,Egg Bhurji,Non_Veg_Mains,6,0,0,0,1.32,32.76,0,0,0.04,Ramadan,0,0.02,0.15,0,25,40,0
2025-03-03,Egg Bhurji,Non_Veg_Mains,0,0,29,0,10.26,31.66,0,0,0.14,Ramadan,0,0.15,0.15,0,25,40,78
2025-03-04,Egg Bhurji,Non_Veg_Mains,1,0,28,0,0.4,28.39,0,0,0.02,Ramadan,1,0.25,0.15,0,25,40,88
2025-03-05,Egg Bhurji,Non_Veg_Mains,2,0,27,0,3.91,31.07,0,0,0.15,Ramadan,0,0.05,0.15,0,25,40,0
2025-03-06,Egg Bhurji,Non_Veg_Mains,3,0,26,0,0.38,29.03,0,0,0.07,Ramadan,1,0.2,0.15,0,25,40,0
2025-03-07,Egg Bhurji,Non_Veg_Mains,4,0,25,0,4.5,23.52,0,1,0.04,Ramadan,0,0.05,0.15,0,25,40,121
2025-03-08,Egg Bhurji,Non_Veg_Mains,5,0,24,0,0.66,27.52,0,1,0.11,Ramadan,1,0.3,0.15,0,25,40,0
2025-03-09,Egg Bhurji,Non_Veg_Mains,6,0,23,0,0.9,23.53,0,0,0.09,Ramadan,0,0.02,0.15,0,25,40,0
2025-03-10,Egg Bhurji,Non_Veg_Mains,0,1,22,1,3.9,25.31,0,0,0.18,Ramadan,0,0.15,0.15,1,25,40,8
2025-03-11,Egg Bhurji,Non_Veg_Mains,1,0,21,0,1.22,19.35,0,1,0.04,Ramadan,1,0.25,0.15,0,25,40,93
2025-03-12,Egg Bhurji,Non_Veg_Mains,2,0,20,0,2.45,32.73,0,0,0.14,Ramadan,0,0.05,0.15,0,25,40,0
2025-03-13,Egg Bhurji,Non_Veg_Mains,3,0,19,0,7.6,22.82,0,0,0.09,Ramadan,1,0.2,0.15,0,25,40,0
2025-03-14,Egg Bhurji,Non_Veg_Mains,4,0,18,0,1.98,21.96,0,0,0.13,Ramadan,0,0.05,0.15,0,25,40,91
2025-03-15,Egg Bhurji,Non_Veg_Mains,5,0,17,0,2.58,25.12,0,0,0.02,Ramadan,1,0.3,0.15,0,25,40,0
2025-03-16,Egg Bhurji,Non_Veg_Mains,6,0,16,0,2.54,22.79,0,0,0.06,Ramadan,0,0.02,0.15,0,25,40,0
2025-03-17,Egg Bhurji,Non_Veg_Mains,0,0,15,0,1.01,29.06,0,0,0.08,Ramadan,0,0.15,0.15,0,25,40,92
2025-03-18,Egg Bhurji,Non_Veg_Mains,1,0,14,0,2.37,24.88,0,0,0.06,Ramadan,1,0.25,0.15,0,25,40,79
2025-03-19,Egg Bhurji,Non_Veg_Mains,2,0,13,0,9.95,30.48,0,0,0.11,Ramadan,0,0.05,0.15,0,25,40,0
2025-03-20,Egg Bhurji,Non_Veg_Mains,3,0,12,0,1.56,26.32,0,1,0.1,Ramadan,1,0.2,0.15,0,25,40,0
2025-03-21,Egg Bhurji,Non_Veg_Mains,4,0,11,0,0.61,29.51,0,0,0.08,Ramadan,0,0.05,0.15,0,25,40,87
2025-03-22,Egg Bhurji,Non_Veg_Mains,5,0,10,0,0.48,23.84,0,0,0.08,Ramadan,1,0.3,0.15,0,25,40,0
2025-03-23,Egg Bhurji,Non_Veg_Mains,6,0,9,0,6.49,25.32,0,1,0.07,Ramadan,0,0.02,0.15,0,25,40,0
2025-03-24,Egg Bhurji,Non_Veg_Mains,0,0,8,0,8.35,21.35,0,0,0.12,Ramadan,0,0.15,0.15,0,25,40,82
2025-03-25,Egg Bhurji,Non_Veg_Mains,1,0,7,0,1.09,29.85,0,0,0.13,Ramadan,1,0.25,0.15,0,25,40,71
2025-03-26,Egg Bhurji,Non_Veg_Mains,2,0,6,0,1.76,30.67,0,0,0.05,Ramadan,0,0.05,0.15,0,25,40,0
2025-03-27,Egg Bhurji,Non_Veg_Mains,3,0,5,0,2.63,18.27,0,1,0.04,Ramadan,1,0.2,0.15,0,25,40,0
2025-03-28,Egg Bhurji,Non_Veg_Mains,4,0,4,0,2.11,23.87,0,0,0.15,Ramadan,0,0.05,0.15,0,25,40,83
2025-03-29,Egg Bhurji,Non_Veg_Mains,5,0,3,0,4.8,26.93,0,1,0.08,Ramadan,1,0.3,0.15,0,25,40,0
2025-03-30,Egg Bhurji,Non_Veg_Mains,6,0,2,0,0.68,30.28,0,1,0.09,Ramadan,0,0.02,0.15,0,25,40,0
2025-03-31,Egg Bhurji,Non_Veg_Mains,0,0,1,0,1.06,22.58,0,0,0.08,None,0,0.15,0.0,0,25,40,97
2025-04-01,Egg Bhurji,Non_Veg_Mains,1,0,0,0,0.42,39.88,0,1,0.03,None,1,0.25,0.0,0,25,40,113
2025-04-02,Egg Bhurji,Non_Veg_Mains,2,0,29,0,0.0,39.8,0,0,0.08,None,0,0.05,0.0,0,25,40,0
2025-04-03,Egg Bhurji,Non_Veg_Mains,3,0,28,0,3.1,42.19,0,1,0.15,None,1,0.2,0.0,0,25,40,0
2025-04-04,Egg Bhurji,Non_Veg_Mains,4,0,27,0,0.16,37.82,0,1,0.03,None,0,0.05,0.0,0,25,40,125
2025-04-05,Egg Bhurji,Non_Veg_Mains,5,0,26,0,0.13,39.49,0,1,0.14,None,1,0.3,0.0,0,25,40,0
2025-04-06,Egg Bhurji,Non_Veg_Mains,6,0,25,0,0.13,42.18,0,1,0.06,None,0,0.02,0.0,0,25,40,0
2025-04-07,Egg Bhurji,Non_Veg_Mains,0,1,24,1,2.48,37.25,0,0,0.25,None,0,0.15,0.0,1,25,40,9
2025-04-08,Egg Bhurji,Non_Veg_Mains,1,0,23,0,0.06,38.3,0,0,0.08,None,1,0.25,0.0,0,25,40,96
2025-04-09,Egg Bhurji,Non_Veg_Mains,2,0,22,0,0.1,38.91,0,0,0.02,None,0,0.05,0.0,0,25,40,0
2025-04-10,Egg Bhurji,Non_Veg_Mains,3,0,21,0,0.66,40.42,0,0,0.11,None,1,0.2,0.0,0,25,40,0
2025-04-11,Egg Bhurji,Non_Veg_Mains,4,0,20,0,0.12,41.52,0,1,0.08,None,0,0.05,0.0,0,25,40,119
2025-04-12,Egg Bhurji,Non_Veg_Mains,5,0,19,0,0.01,41.86,0,0,0.07,None,1,0.3,0.0,0,25,40,0
2025-04-13,Egg Bhurji,Non_Veg_Mains,6,0,18,0,1.05,35.75,0,0,0.03,None,0,0.02,0.0,0,25,40,0
2025-04-14,Egg Bhurji,Non_Veg_Mains,0,0,17,0,2.34,39.14,0,0,0.04,None,0,0.15,0.0,0,25,40,107
2025-04-15,Egg Bhurji,Non_Veg_Mains,1,0,16,0,0.09,38.64,0,0,0.05,None,1,0.25,0.0,0,25,40,98
2025-04-16,Egg Bhurji,Non_Veg_Mains,2,0,15,0,0.2,43.07,0,1,0.13,None,0,0.05,0.0,0,25,40,0
2025-04-17,Egg Bhurji,Non_Veg_Mains,3,0,14,0,0.0,42.44,0,0,0.06,None,1,0.2,0.0,0,25,40,0
2025-04-18,Egg Bhurji,Non_Veg_Mains,4,0,13,0,0.97,39.2,0,1,0.04,None,0,0.05,0.0,0,25,40,119
2025-04-19,Egg Bhurji,Non_Veg_Mains,5,0,12,0,0.69,43.9,0,0,0.03,None,1,0.3,0.0,0,25,40,0
2025-04-20,Egg Bhurji,Non_Veg_Mains,6,0,11,0,0.21,37.8,0,1,0.13,None,0,0.02,0.0,0,25,40,0
2025-04-21,Egg Bhurji,Non_Veg_Mains,0,0,10,0,0.03,40.55,0,0,0.08,None,0,0.15,0.0,0,25,40,105
2025-04-22,Egg Bhurji,Non_Veg_Mains,1,0,9,0,0.17,40.81,0,0,0.04,None,1,0.25,0.0,0,25,40,91
2025-04-23,Egg Bhurji,Non_Veg_Mains,2,0,8,0,2.72,39.84,0,0,0.03,None,0,0.05,0.0,0,25,40,0
2025-04-24,Egg Bhurji,Non_Veg_Mains,3,0,7,0,1.19,41.17,0,0,0.06,None,1,0.2,0.0,0,25,40,0
2025-04-25,Egg Bhurji,Non_Veg_Mains,4,0,6,0,1.12,40.97,0,0,0.04,None,0,0.05,0.0,0,25,40,109
2025-04-26,Egg Bhurji,Non_Veg_Mains,5,0,5,0,1.15,39.23,0,0,0.08,None,1,0.3,0.0,0,25,40,0
2025-04-27,Egg Bhurji,Non_Veg_Mains,6,1,4,0,0.26,40.09,0,0,0.11,None,0,0.02,0.0,1,25,40,0
2025-04-28,Egg Bhurji,Non_Veg_Mains,0,0,3,0,0.74,38.31,0,1,0.08,None,0,0.15,0.0,0,25,40,122
2025-04-29,Egg Bhurji,Non_Veg_Mains,1,0,2,0,2.89,36.97,0,0,0.05,None,1,0.25,0.0,0,25,40,91
2025-04-30,Egg Bhurji,Non_Veg_Mains,2,0,1,0,0.02,37.45,0,0,0.04,None,0,0.05,0.0,0,25,40,0
2025-05-01,Egg Bhurji,Non_Veg_Mains,3,0,1,0,0.21,36.9,0,0,0.12,None,1,0.2,0.0,0,25,40,0
2025-05-02,Egg Bhurji,Non_Veg_Mains,4,0,0,0,0.25,42.33,0,0,0.11,None,0,0.05,0.0,0,25,40,108
2025-05-03,Egg Bhurji,Non_Veg_Mains,5,0,29,0,1.16,39.08,0,0,0.06,None,1,0.3,0.0,0,25,40,0
2025-05-04,Egg Bhurji,Non_Veg_Mains,6,0,28,0,0.49,39.08,0,0,0.09,None,0,0.02,0.0,0,25,40,0
2025-05-05,Egg Bhurji,Non_Veg_Mains,0,0,27,0,1.47,35.66,0,1,0.06,None,0,0.15,0.0,0,25,40,130
2025-05-06,Egg Bhurji,Non_Veg_Mains,1,0,26,0,0.14,40.59,0,1,0.04,None,1,0.25,0.0,0,25,40,115
2025-05-07,Egg Bhurji,Non_Veg_Mains,2,0,25,0,0.07,40.76,0,0,0.04,None,0,0.05,0.0,0,25,40,0
2025-05-08,Egg Bhurji,Non_Veg_Mains,3,0,24,0,0.02,38.2,0,1,0.13,None,1,0.2,0.0,0,25,40,0
2025-05-09,Egg Bhurji,Non_Veg_Mains,4,0,23,0,0.84,39.89,0,1,0.09,None,0,0.05,0.0,0,25,40,128
2025-05-10,Egg Bhurji,Non_Veg_Mains,5,0,22,0,1.66,38.72,0,0,0.1,None,1,0.3,0.0,0,25,40,0
2025-05-11,Egg Bhurji,Non_Veg_Mains,6,0,21,0,0.13,39.77,0,0,0.14,None,0,0.02,0.0,0,25,40,0
2025-05-12,Egg Bhurji,Non_Veg_Mains,0,0,20,0,0.04,39.4,0,0,0.1,None,0,0.15,0.0,0,25,40,97
2025-05-13,Egg Bhurji,Non_Veg_Mains,1,0,19,0,6.74,38.31,0,0,0.12,None,1,0.25,0.0,0,25,40,85
2025-05-14,Egg Bhurji,Non_Veg_Mains,2,0,18,0,0.02,40.06,0,0,0.04,None,0,0.05,0.0,0,25,40,0
2025-05-15,Egg Bhurji,Non_Veg_Mains,3,0,17,0,2.33,42.04,0,0,0.07,None,1,0.2,0.0,0,25,40,0
2025-05-16,Egg Bhurji,Non_Veg_Mains,4,1,16,1,0.45,35.66,0,0,0.27,None,0,0.05,0.0,1,25,40,7
2025-05-17,Egg Bhurji,Non_Veg_Mains,5,0,15,0,0.02,39.31,0,0,0.12,None,1,0.3,0.0,0,25,40,0
2025-05-18,Egg Bhurji,Non_Veg_Mains,6,0,14,0,0.0,37.66,0,0,0.02,None,0,0.02,0.0,0,25,40,0
2025-05-19,Egg Bhurji,Non_Veg_Mains,0,0,13,0,1.97,38.67,0,0,0.13,None,0,0.15,0.0,0,25,40,102
2025-05-20,Egg Bhurji,Non_Veg_Mains,1,0,12,0,0.84,39.99,0,0,0.09,None,1,0.25,0.0,0,25,40,89
2025-05-21,Egg Bhurji,Non_Veg_Mains,2,0,11,0,0.43,45.28,1,1,0.06,None,0,0.05,0.0,0,25,40,0
2025-05-22,Egg Bhurji,Non_Veg_Mains,3,0,10,0,0.82,38.12,0,0,0.05,None,1,0.2,0.0,0,25,40,0
2025-05-23,Egg Bhurji,Non_Veg_Mains,4,0,9,0,0.16,40.96,0,0,0.11,None,0,0.05,0.0,0,25,40,105
2025-05-24,Egg Bhurji,Non_Veg_Mains,5,0,8,0,0.22,40.5,0,1,0.07,None,1,0.3,0.0,0,25,40,0
2025-05-25,Egg Bhurji,Non_Veg_Mains,6,0,7,0,0.0,36.79,0,1,0.06,None,0,0.02,0.0,0,25,40,0
2025-05-26,Egg Bhurji,Non_Veg_Mains,0,0,6,0,0.82,42.55,0,0,0.12,None,0,0.15,0.0,0,25,40,99
2025-05-27,Egg Bhurji,Non_Veg_Mains,1,0,5,0,4.69,43.11,0,0,0.05,None,1,0.25,0.0,0,25,40,95
2025-05-28,Egg Bhurji,Non_Veg_Mains,2,0,4,0,0.04,43.75,0,0,0.14,None,0,0.05,0.0,0,25,40,0
2025-05-29,Egg Bhurji,Non_Veg_Mains,3,0,3,0,0.0,39.84,0,0,0.11,None,1,0.2,0.0,0,25,40,0
2025-05-30,Egg Bhurji,Non_Veg_Mains,4,0,2,0,0.06,39.9,0,0,0.04,None,0,0.05,0.0,0,25,40,105
2025-05-31,Egg Bhurji,Non_Veg_Mains,5,0,1,0,1.87,40.0,0,0,0.12,None,1,0.3,0.0,0,25,40,0
2025-06-01,Egg Bhurji,Non_Veg_Mains,6,0,0,0,25.41,28.89,0,0,0.03,None,0,0.02,0.0,0,25,40,0
2025-06-02,Egg Bhurji,Non_Veg_Mains,0,0,29,0,26.88,27.02,0,0,0.04,None,0,0.15,0.0,0,25,40,118
2025-06-03,Egg Bhurji,Non_Veg_Mains,1,0,28,0,16.96,32.21,0,0,0.07,None,1,0.25,0.0,0,25,40,78
2025-06-04,Egg Bhurji,Non_Veg_Mains,2,0,27,0,12.66,33.5,0,0,0.09,None,0,0.05,0.0,0,25,40,0
2025-06-05,Egg Bhurji,Non_Veg_Mains,3,0,26,0,12.02,29.55,0,0,0.02,None,1,0.2,0.0,0,25,40,0
2025-06-06,Egg Bhurji,Non_Veg_Mains,4,0,25,0,28.15,25.81,0,0,0.08,None,0,0.05,0.0,0,25,40,129
2025-06-07,Egg Bhurji,Non_Veg_Mains,5,0,24,0,11.82,31.98,0,0,0.13,None,1,0.3,0.0,0,25,40,0
2025-06-08,Egg Bhurji,Non_Veg_Mains,6,0,23,0,16.3,26.01,0,0,0.14,None,0,0.02,0.0,0,25,40,0
2025-06-09,Egg Bhurji,Non_Veg_Mains,0,0,22,0,6.45,32.61,0,0,0.03,None,0,0.15,0.0,0,25,40,109
2025-06-10,Egg Bhurji,Non_Veg_Mains,1,0,21,0,8.05,25.65,0,0,0.03,None,1,0.25,0.0,0,25,40,99
2025-06-11,Egg Bhurji,Non_Veg_Mains,2,0,20,0,8.23,29.14,0,0,0.04,None,0,0.05,0.0,0,25,40,0
2025-06-12,Egg Bhurji,Non_Veg_Mains,3,0,19,0,68.93,32.61,1,0,0.13,None,1,0.2,0.0,0,25,40,0
2025-06-13,Egg Bhurji,Non_Veg_Mains,4,0,18,0,4.6,30.57,0,0,0.04,None,0,0.05,0.0,0,25,40,126
2025-06-14,Egg Bhurji,Non_Veg_Mains,5,0,17,0,41.11,28.18,1,0,0.05,None,1,0.3,0.0,0,25,40,0
2025-06-15,Egg Bhurji,Non_Veg_Mains,6,0,16,0,18.98,31.17,0,0,0.13,None,0,0.02,0.0,0,25,40,0
2025-06-16,Egg Bhurji,Non_Veg_Mains,0,0,15,0,5.36,26.81,0,0,0.07,None,0,0.15,0.0,0,25,40,100
2025-06-17,Egg Bhurji,Non_Veg_Mains,1,0,14,0,22.08,28.67,0,0,0.07,None,1,0.25,0.0,0,25,40,114
2025-06-18,Egg Bhurji,Non_Veg_Mains,2,0,13,0,18.16,32.57,0,0,0.13,None,0,0.05,0.0,0,25,40,0
2025-06-19,Egg Bhurji,Non_Veg_Mains,3,0,12,0,42.4,28.65,1,0,0.04,None,1,0.2,0.0,0,25,40,0
2025-06-20,Egg Bhurji,Non_Veg_Mains,4,0,11,0,35.76,30.01,0,1,0.03,None,0,0.05,0.0,0,25,40,156
2025-06-21,Egg Bhurji,Non_Veg_Mains,5,0,10,0,14.15,35.24,0,0,0.07,None,1,0.3,0.0,0,25,40,0
2025-06-22,Egg Bhurji,Non_Veg_Mains,6,0,9,0,7.41,32.01,0,1,0.08,None,0,0.02,0.0,0,25,40,0
2025-06-23,Egg Bhurji,Non_Veg_Mains,0,0,8,0,20.98,28.03,0,0,0.06,None,0,0.15,0.0,0,25,40,121
2025-06-24,Egg Bhurji,Non_Veg_Mains,1,0,7,0,1.68,27.14,0,0,0.13,None,1,0.25,0.0,0,25,40,91
2025-06-25,Egg Bhurji,Non_Veg_Mains,2,0,6,0,18.61,30.84,0,0,0.02,None,0,0.05,0.0,0,25,40,0
2025-06-26,Egg Bhurji,Non_Veg_Mains,3,0,5,0,25.11,32.13,0,0,0.12,None,1,0.2,0.0,0,25,40,0
2025-06-27,Egg Bhurji,Non_Veg_Mains,4,0,4,0,12.76,33.15,0,0,0.03,None,0,0.05,0.0,0,25,40,110
2025-06-28,Egg Bhurji,Non_Veg_Mains,5,0,3,0,13.78,23.69,0,1,0.11,None,1,0.3,0.0,0,25,40,0
2025-06-29,Egg Bhurji,Non_Veg_Mains,6,0,2,0,2.46,33.14,0,0,0.13,None,0,0.02,0.0,0,25,40,0
2025-06-30,Egg Bhurji,Non_Veg_Mains,0,0,1,0,70.63,36.56,1,0,0.12,None,0,0.15,0.0,0,25,40,110
2025-07-01,Egg Bhurji,Non_Veg_Mains,1,0,1,0,16.48,24.6,0,0,0.13,None,1,0.25,0.0,0,25,40,85
2025-07-02,Egg Bhurji,Non_Veg_Mains,2,0,0,0,12.81,32.22,0,0,0.14,None,0,0.05,0.0,0,25,40,0
2025-07-03,Egg Bhurji,Non_Veg_Mains,3,0,29,0,4.66,30.09,0,1,0.08,None,1,0.2,0.0,0,25,40,0
2025-07-04,Egg Bhurji,Non_Veg_Mains,4,0,28,0,3.57,30.12,0,0,0.09,None,0,0.05,0.0,0,25,40,103
2025-07-05,Egg Bhurji,Non_Veg_Mains,5,0,27,0,6.32,32.87,0,1,0.08,None,1,0.3,0.0,0,25,40,0
2025-07-06,Egg Bhurji,Non_Veg_Mains,6,0,26,0,23.21,26.37,0,0,0.07,None,0,0.02,0.0,0,25,40,0
2025-07-07,Egg Bhurji,Non_Veg_Mains,0,0,25,0,24.02,31.2,0,0,0.04,None,0,0.15,0.0,0,25,40,141
2025-07-08,Egg Bhurji,Non_Veg_Mains,1,0,24,0,26.46,29.96,0,0,0.11,None,1,0.25,0.0,0,25,40,99
2025-07-09,Egg Bhurji,Non_Veg_Mains,2,1,23,0,12.81,27.19,0,0,0.12,None,0,0.05,0.0,1,25,40,0
2025-07-10,Egg Bhurji,Non_Veg_Mains,3,0,22,0,30.11,31.18,0,0,0.05,None,1,0.2,0.0,0,25,40,0
2025-07-11,Egg Bhurji,Non_Veg_Mains,4,0,21,0,9.52,33.1,0,0,0.14,None,0,0.05,0.0,0,25,40,102
2025-07-12,Egg Bhurji,Non_Veg_Mains,5,0,20,0,21.23,31.55,0,1,0.05,None,1,0.3,0.0,0,25,40,0
2025-07-13,Egg Bhurji,Non_Veg_Mains,6,0,19,0,2.1,27.98,0,0,0.02,None,0,0.02,0.0,0,25,40,0
2025-07-14,Egg Bhurji,Non_Veg_Mains,0,0,18,0,5.93,28.76,0,0,0.09,None,0,0.15,0.0,0,25,40,102
2025-07-15,Egg Bhurji,Non_Veg_Mains,1,0,17,0,23.34,30.68,0,0,0.09,None,1,0.25,0.0,0,25,40,113
2025-07-16,Egg Bhurji,Non_Veg_Mains,2,0,16,0,13.89,34.32,0,0,0.13,None,0,0.05,0.0,0,25,40,0
2025-07-17,Egg Bhurji,Non_Veg_Mains,3,0,15,0,28.73,33.48,0,0,0.04,None,1,0.2,0.0,0,25,40,0
2025-07-18,Egg Bhurji,Non_Veg_Mains,4,0,14,0,22.37,30.87,0,0,0.07,None,0,0.05,0.0,0,25,40,120
2025-07-19,Egg Bhurji,Non_Veg_Mains,5,0,13,0,7.32,28.71,0,1,0.11,None,1,0.3,0.0,0,25,40,0
2025-07-20,Egg Bhurji,Non_Veg_Mains,6,0,12,0,64.65,31.17,1,1,0.1,None,0,0.02,0.0,0,25,40,0
2025-07-21,Egg Bhurji,Non_Veg_Mains,0,0,11,0,16.5,32.46,0,0,0.13,None,0,0.15,0.0,0,25,40,91
2025-07-22,Egg Bhurji,Non_Veg_Mains,1,0,10,0,8.2,28.8,0,0,0.08,None,1,0.25,0.0,0,25,40,94
2025-07-23,Egg Bhurji,Non_Veg_Mains,2,0,9,0,9.53,31.39,0,0,0.13,None,0,0.05,0.0,0,25,40,0
2025-07-24,Egg Bhurji,Non_Veg_Mains,3,0,8,0,27.42,25.59,0,0,0.03,None,1,0.2,0.0,0,25,40,0
2025-07-25,Egg Bhurji,Non_Veg_Mains,4,0,7,0,25.67,26.35,0,1,0.06,Shravan,0,0.4,0.02,0,25,40,84
2025-07-26,Egg Bhurji,Non_Veg_Mains,5,0,6,0,7.4,30.24,0,0,0.14,Shravan,1,0.4,0.02,0,25,40,0
2025-07-27,Egg Bhurji,Non_Veg_Mains,6,0,5,0,8.15,29.49,0,0,0.06,Shravan,0,0.4,0.02,0,25,40,0
2025-07-28,Egg Bhurji,Non_Veg_Mains,0,1,4,1,13.53,25.47,0,1,0.2,Shravan,0,0.4,0.02,1,25,40,7
2025-07-29,Egg Bhurji,Non_Veg_Mains,1,0,3,0,3.33,27.91,0,0,0.03,Shravan,1,0.4,0.02,0,25,40,74
2025-07-30,Egg Bhurji,Non_Veg_Mains,2,0,2,0,31.43,27.99,0,1,0.05,Shravan,0,0.4,0.02,0,25,40,0
2025-07-31,Egg Bhurji,Non_Veg_Mains,3,0,1,0,10.42,29.18,0,0,0.06,Shravan,1,0.4,0.02,0,25,40,0
2025-08-01,Egg Bhurji,Non_Veg_Mains,4,0,1,0,36.62,25.1,0,0,0.06,Shravan,0,0.4,0.02,0,25,40,76
2025-08-02,Egg Bhurji,Non_Veg_Mains,5,0,0,0,7.33,29.43,0,0,0.12,Shravan,1,0.4,0.02,0,25,40,0
2025-08-03,Egg Bhurji,Non_Veg_Mains,6,0,29,0,15.27,34.33,0,0,0.14,Shravan,0,0.4,0.02,0,25,40,0
2025-08-04,Egg Bhurji,Non_Veg_Mains,0,0,28,0,10.46,27.27,0,1,0.03,Shravan,0,0.4,0.02,0,25,40,84
2025-08-05,Egg Bhurji,Non_Veg_Mains,1,0,27,0,12.49,26.1,0,0,0.03,Shravan,1,0.4,0.02,0,25,40,79
2025-08-06,Egg Bhurji,Non_Veg_Mains,2,0,26,0,9.79,30.59,0,1,0.03,Shravan,0,0.4,0.02,0,25,40,0
2025-08-07,Egg Bhurji,Non_Veg_Mains,3,0,25,0,17.87,25.41,0,1,0.08,Shravan,1,0.4,0.02,0,25,40,0
2025-08-08,Egg Bhurji,Non_Veg_Mains,4,0,24,0,30.73,28.85,0,1,0.14,Shravan,0,0.4,0.02,0,25,40,83
2025-08-09,Egg Bhurji,Non_Veg_Mains,5,0,23,0,5.54,29.47,0,0,0.14,Shravan,1,0.4,0.02,0,25,40,0
2025-08-10,Egg Bhurji,Non_Veg_Mains,6,0,22,0,4.81,32.38,0,0,0.12,Shravan,0,0.4,0.02,0,25,40,0
2025-08-11,Egg Bhurji,Non_Veg_Mains,0,0,21,0,9.76,32.27,0,0,0.07,Shravan,0,0.4,0.02,0,25,40,73
2025-08-12,Egg Bhurji,Non_Veg_Mains,1,0,20,0,40.6,33.02,1,0,0.03,Shravan,1,0.4,0.02,0,25,40,90
2025-08-13,Egg Bhurji,Non_Veg_Mains,2,0,19,0,16.51,34.76,0,1,0.13,Shravan,0,0.4,0.02,0,25,40,0
2025-08-14,Egg Bhurji,Non_Veg_Mains,3,0,18,0,11.01,29.49,0,0,0.02,Shravan,1,0.4,0.02,0,25,40,0
2025-08-15,Egg Bhurji,Non_Veg_Mains,4,0,17,0,23.19,22.85,0,1,0.1,Shravan,0,0.4,0.02,0,25,40,85
2025-08-16,Egg Bhurji,Non_Veg_Mains,5,0,16,0,33.64,31.29,0,0,0.07,Shravan,1,0.4,0.02,0,25,40,0
2025-08-17,Egg Bhurji,Non_Veg_Mains,6,0,15,0,28.08,30.19,0,1,0.06,Shravan,0,0.4,0.02,0,25,40,0
2025-08-18,Egg Bhurji,Non_Veg_Mains,0,0,14,0,27.95,33.59,0,0,0.04,Shravan,0,0.4,0.02,0,25,40,79
2025-08-19,Egg Bhurji,Non_Veg_Mains,1,0,13,0,9.44,27.66,0,0,0.04,Shravan,1,0.4,0.02,0,25,40,74
2025-08-20,Egg Bhurji,Non_Veg_Mains,2,0,12,0,21.32,34.85,0,1,0.12,Shravan,0,0.4,0.02,0,25,40,0
2025-08-21,Egg Bhurji,Non_Veg_Mains,3,0,11,0,32.23,33.67,0,0,0.08,Shravan,1,0.4,0.02,0,25,40,0
2025-08-22,Egg Bhurji,Non_Veg_Mains,4,0,10,0,40.36,29.48,1,0,0.02,Shravan,0,0.4,0.02,0,25,40,79
2025-08-23,Egg Bhurji,Non_Veg_Mains,5,0,9,0,34.21,26.86,0,1,0.05,Shravan,1,0.4,0.02,0,25,40,0
2025-08-24,Egg Bhurji,Non_Veg_Mains,6,0,8,0,11.72,30.28,0,0,0.04,None,0,0.02,0.0,0,25,40,0
2025-08-25,Egg Bhurji,Non_Veg_Mains,0,0,7,0,16.87,34.93,0,0,0.12,None,0,0.15,0.0,0,25,40,107
2025-08-26,Egg Bhurji,Non_Veg_Mains,1,0,6,0,19.73,31.51,0,0,0.1,None,1,0.25,0.0,0,25,40,92
2025-08-27,Egg Bhurji,Non_Veg_Mains,2,0,5,0,23.76,29.02,0,0,0.14,None,0,0.05,0.0,0,25,40,0
2025-08-28,Egg Bhurji,Non_Veg_Mains,3,0,4,0,51.46,33.12,1,0,0.08,None,1,0.2,0.0,0,25,40,0
2025-08-29,Egg Bhurji,Non_Veg_Mains,4,0,3,0,14.76,27.18,0,0,0.12,None,0,0.05,0.0,0,25,40,96
2025-08-30,Egg Bhurji,Non_Veg_Mains,5,0,2,0,21.86,27.78,0,1,0.11,None,1,0.3,0.0,0,25,40,0
2025-08-31,Egg Bhurji,Non_Veg_Mains,6,0,1,0,12.87,31.63,0,0,0.08,None,0,0.02,0.0,0,25,40,0
2025-09-01,Egg Bhurji,Non_Veg_Mains,0,0,0,0,31.96,29.61,0,0,0.05,None,0,0.15,0.0,0,25,40,119
2025-09-02,Egg Bhurji,Non_Veg_Mains,1,0,29,0,20.1,29.96,0,0,0.09,None,1,0.25,0.0,0,25,40,108
2025-09-03,Egg Bhurji,Non_Veg_Mains,2,0,28,0,18.87,32.24,0,0,0.1,None,0,0.05,0.0,0,25,40,0
2025-09-04,Egg Bhurji,Non_Veg_Mains,3,0,27,0,40.76,27.15,1,0,0.03,None,1,0.2,0.0,0,25,40,0
